Race Name,Race Location,Race Date,Race Format,Race Start Time,Air Temperature,Relative Humidity,Air Pressure,Rainfall,Track Temperature,Wind Speed,Driver ID,Driver Name,Driver Number and Race Name,Driver Team,Position,Race Time,Race Point,Race Grid Position
FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,"Montréal,Canada",2023-06-18 00:00:00,conventional,2023-06-18 18:00:00,18.530246913580246,63.901234567901234,1011.5524691358024,False,30.593209876543206,1.941975308641975,31,ocon,31 : FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,Alpine,8.0,0 days 00:01:01.692000,4.0,6.0
FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,"Montréal,Canada",2023-06-18 00:00:00,conventional,2023-06-18 18:00:00,18.530246913580246,63.901234567901234,1011.5524691358024,False,30.593209876543206,1.941975308641975,18,stroll,18 : FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,Aston Martin,9.0,0 days 00:01:04.402000,2.0,16.0
FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,"Montréal,Canada",2023-06-18 00:00:00,conventional,2023-06-18 18:00:00,18.530246913580246,63.901234567901234,1011.5524691358024,False,30.593209876543206,1.941975308641975,77,bottas,77 : FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,Alfa Romeo,10.0,0 days 00:01:04.432000,1.0,14.0
FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,"Montréal,Canada",2023-06-18 00:00:00,conventional,2023-06-18 18:00:00,18.530246913580246,63.901234567901234,1011.5524691358024,False,30.593209876543206,1.941975308641975,81,piastri,81 : FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,McLaren,11.0,0 days 00:01:05.101000,0.0,8.0
FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,"Montréal,Canada",2023-06-18 00:00:00,conventional,2023-06-18 18:00:00,18.530246913580246,63.901234567901234,1011.5524691358024,False,30.593209876543206,1.941975308641975,10,gasly,10 : FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,Alpine,12.0,0 days 00:01:05.249000,0.0,15.0
FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,"Montréal,Canada",2023-06-18 00:00:00,conventional,2023-06-18 18:00:00,18.530246913580246,63.901234567901234,1011.5524691358024,False,30.593209876543206,1.941975308641975,4,norris,4 : FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,McLaren,13.0,0 days 00:01:08.363000,0.0,7.0
FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,"Montréal,Canada",2023-06-18 00:00:00,conventional,2023-06-18 18:00:00,18.530246913580246,63.901234567901234,1011.5524691358024,False,30.593209876543206,1.941975308641975,22,tsunoda,22 : FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,AlphaTauri,14.0,0 days 00:01:13.423000,0.0,19.0
FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,"Montréal,Canada",2023-06-18 00:00:00,conventional,2023-06-18 18:00:00,18.530246913580246,63.901234567901234,1011.5524691358024,False,30.593209876543206,1.941975308641975,27,hulkenberg,27 : FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,Haas F1 Team,15.0,NaT,0.0,5.0
FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,"Montréal,Canada",2023-06-18 00:00:00,conventional,2023-06-18 18:00:00,18.530246913580246,63.901234567901234,1011.5524691358024,False,30.593209876543206,1.941975308641975,24,zhou,24 : FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,Alfa Romeo,16.0,NaT,0.0,20.0
FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,"Montréal,Canada",2023-06-18 00:00:00,conventional,2023-06-18 18:00:00,18.530246913580246,63.901234567901234,1011.5524691358024,False,30.593209876543206,1.941975308641975,20,kevin_magnussen,20 : FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,Haas F1 Team,17.0,NaT,0.0,13.0
FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,"Montréal,Canada",2023-06-18 00:00:00,conventional,2023-06-18 18:00:00,18.530246913580246,63.901234567901234,1011.5524691358024,False,30.593209876543206,1.941975308641975,21,de_vries,21 : FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,AlphaTauri,18.0,NaT,0.0,17.0
FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,"Montréal,Canada",2023-06-18 00:00:00,conventional,2023-06-18 18:00:00,18.530246913580246,63.901234567901234,1011.5524691358024,False,30.593209876543206,1.941975308641975,63,russell,63 : FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,Mercedes,19.0,NaT,0.0,4.0
FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,"Montréal,Canada",2023-06-18 00:00:00,conventional,2023-06-18 18:00:00,18.530246913580246,63.901234567901234,1011.5524691358024,False,30.593209876543206,1.941975308641975,2,sargeant,2 : FORMULA 1 PIRELLI GRAND PRIX DU CANADA 2023,Williams,20.0,NaT,0.0,18.0
FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,"Spielberg,Austria",2023-07-02 00:00:00,sprint_shootout,2023-07-02 13:00:00,22.398039215686275,52.04575163398693,934.0156862745096,True,32.05424836601307,1.0973856209150326,1,max_verstappen,1 : FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,Red Bull Racing,1.0,0 days 01:25:33.607000,26.0,1.0
FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,"Spielberg,Austria",2023-07-02 00:00:00,sprint_shootout,2023-07-02 13:00:00,22.398039215686275,52.04575163398693,934.0156862745096,True,32.05424836601307,1.0973856209150326,16,leclerc,16 : FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,Ferrari,2.0,0 days 00:00:05.155000,18.0,2.0
FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,"Spielberg,Austria",2023-07-02 00:00:00,sprint_shootout,2023-07-02 13:00:00,22.398039215686275,52.04575163398693,934.0156862745096,True,32.05424836601307,1.0973856209150326,11,perez,11 : FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,Red Bull Racing,3.0,0 days 00:00:17.188000,15.0,15.0
FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,"Spielberg,Austria",2023-07-02 00:00:00,sprint_shootout,2023-07-02 13:00:00,22.398039215686275,52.04575163398693,934.0156862745096,True,32.05424836601307,1.0973856209150326,4,norris,4 : FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,McLaren,4.0,0 days 00:00:26.327000,12.0,4.0
FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,"Spielberg,Austria",2023-07-02 00:00:00,sprint_shootout,2023-07-02 13:00:00,22.398039215686275,52.04575163398693,934.0156862745096,True,32.05424836601307,1.0973856209150326,14,alonso,14 : FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,Aston Martin,5.0,0 days 00:00:30.317000,10.0,7.0
FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,"Spielberg,Austria",2023-07-02 00:00:00,sprint_shootout,2023-07-02 13:00:00,22.398039215686275,52.04575163398693,934.0156862745096,True,32.05424836601307,1.0973856209150326,55,sainz,55 : FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,Ferrari,6.0,0 days 00:00:31.377000,8.0,3.0
FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,"Spielberg,Austria",2023-07-02 00:00:00,sprint_shootout,2023-07-02 13:00:00,22.398039215686275,52.04575163398693,934.0156862745096,True,32.05424836601307,1.0973856209150326,63,russell,63 : FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,Mercedes,7.0,0 days 00:00:48.403000,6.0,11.0
FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,"Spielberg,Austria",2023-07-02 00:00:00,sprint_shootout,2023-07-02 13:00:00,22.398039215686275,52.04575163398693,934.0156862745096,True,32.05424836601307,1.0973856209150326,44,hamilton,44 : FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,Mercedes,8.0,0 days 00:00:49.196000,4.0,5.0
FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,"Spielberg,Austria",2023-07-02 00:00:00,sprint_shootout,2023-07-02 13:00:00,22.398039215686275,52.04575163398693,934.0156862745096,True,32.05424836601307,1.0973856209150326,18,stroll,18 : FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,Aston Martin,9.0,0 days 00:00:59.043000,2.0,6.0
FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,"Spielberg,Austria",2023-07-02 00:00:00,sprint_shootout,2023-07-02 13:00:00,22.398039215686275,52.04575163398693,934.0156862745096,True,32.05424836601307,1.0973856209150326,10,gasly,10 : FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,Alpine,10.0,0 days 00:01:07.667000,1.0,9.0
FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,"Spielberg,Austria",2023-07-02 00:00:00,sprint_shootout,2023-07-02 13:00:00,22.398039215686275,52.04575163398693,934.0156862745096,True,32.05424836601307,1.0973856209150326,23,albon,23 : FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,Williams,11.0,0 days 00:01:19.767000,0.0,10.0
FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,"Spielberg,Austria",2023-07-02 00:00:00,sprint_shootout,2023-07-02 13:00:00,22.398039215686275,52.04575163398693,934.0156862745096,True,32.05424836601307,1.0973856209150326,24,zhou,24 : FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,Alfa Romeo,12.0,NaT,0.0,17.0
FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,"Spielberg,Austria",2023-07-02 00:00:00,sprint_shootout,2023-07-02 13:00:00,22.398039215686275,52.04575163398693,934.0156862745096,True,32.05424836601307,1.0973856209150326,2,sargeant,2 : FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,Williams,13.0,NaT,0.0,18.0
FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,"Spielberg,Austria",2023-07-02 00:00:00,sprint_shootout,2023-07-02 13:00:00,22.398039215686275,52.04575163398693,934.0156862745096,True,32.05424836601307,1.0973856209150326,31,ocon,31 : FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,Alpine,14.0,NaT,0.0,12.0
FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,"Spielberg,Austria",2023-07-02 00:00:00,sprint_shootout,2023-07-02 13:00:00,22.398039215686275,52.04575163398693,934.0156862745096,True,32.05424836601307,1.0973856209150326,77,bottas,77 : FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,Alfa Romeo,15.0,NaT,0.0,14.0
FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,"Spielberg,Austria",2023-07-02 00:00:00,sprint_shootout,2023-07-02 13:00:00,22.398039215686275,52.04575163398693,934.0156862745096,True,32.05424836601307,1.0973856209150326,81,piastri,81 : FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,McLaren,16.0,NaT,0.0,13.0
FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,"Spielberg,Austria",2023-07-02 00:00:00,sprint_shootout,2023-07-02 13:00:00,22.398039215686275,52.04575163398693,934.0156862745096,True,32.05424836601307,1.0973856209150326,21,de_vries,21 : FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,AlphaTauri,17.0,NaT,0.0,0.0
FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,"Spielberg,Austria",2023-07-02 00:00:00,sprint_shootout,2023-07-02 13:00:00,22.398039215686275,52.04575163398693,934.0156862745096,True,32.05424836601307,1.0973856209150326,20,kevin_magnussen,20 : FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,Haas F1 Team,18.0,NaT,0.0,0.0
FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,"Spielberg,Austria",2023-07-02 00:00:00,sprint_shootout,2023-07-02 13:00:00,22.398039215686275,52.04575163398693,934.0156862745096,True,32.05424836601307,1.0973856209150326,22,tsunoda,22 : FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,AlphaTauri,19.0,NaT,0.0,16.0
FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,"Spielberg,Austria",2023-07-02 00:00:00,sprint_shootout,2023-07-02 13:00:00,22.398039215686275,52.04575163398693,934.0156862745096,True,32.05424836601307,1.0973856209150326,27,hulkenberg,27 : FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2023,Haas F1 Team,20.0,NaT,0.0,8.0
FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,"Silverstone,Great Britain",2023-07-09 00:00:00,conventional,2023-07-09 14:00:00,21.473509933774835,56.18543046357616,1001.2258278145694,False,30.94105960264901,3.023841059602649,1,max_verstappen,1 : FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,Red Bull Racing,1.0,0 days 01:25:16.938000,26.0,1.0
FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,"Silverstone,Great Britain",2023-07-09 00:00:00,conventional,2023-07-09 14:00:00,21.473509933774835,56.18543046357616,1001.2258278145694,False,30.94105960264901,3.023841059602649,4,norris,4 : FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,McLaren,2.0,0 days 00:00:03.798000,18.0,2.0
FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,"Silverstone,Great Britain",2023-07-09 00:00:00,conventional,2023-07-09 14:00:00,21.473509933774835,56.18543046357616,1001.2258278145694,False,30.94105960264901,3.023841059602649,44,hamilton,44 : FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,Mercedes,3.0,0 days 00:00:06.783000,15.0,7.0
FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,"Silverstone,Great Britain",2023-07-09 00:00:00,conventional,2023-07-09 14:00:00,21.473509933774835,56.18543046357616,1001.2258278145694,False,30.94105960264901,3.023841059602649,81,piastri,81 : FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,McLaren,4.0,0 days 00:00:07.776000,12.0,3.0
FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,"Silverstone,Great Britain",2023-07-09 00:00:00,conventional,2023-07-09 14:00:00,21.473509933774835,56.18543046357616,1001.2258278145694,False,30.94105960264901,3.023841059602649,63,russell,63 : FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,Mercedes,5.0,0 days 00:00:11.206000,10.0,6.0
FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,"Silverstone,Great Britain",2023-07-09 00:00:00,conventional,2023-07-09 14:00:00,21.473509933774835,56.18543046357616,1001.2258278145694,False,30.94105960264901,3.023841059602649,11,perez,11 : FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,Red Bull Racing,6.0,0 days 00:00:12.882000,8.0,15.0
FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,"Silverstone,Great Britain",2023-07-09 00:00:00,conventional,2023-07-09 14:00:00,21.473509933774835,56.18543046357616,1001.2258278145694,False,30.94105960264901,3.023841059602649,14,alonso,14 : FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,Aston Martin,7.0,0 days 00:00:17.193000,6.0,9.0
FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,"Silverstone,Great Britain",2023-07-09 00:00:00,conventional,2023-07-09 14:00:00,21.473509933774835,56.18543046357616,1001.2258278145694,False,30.94105960264901,3.023841059602649,23,albon,23 : FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,Williams,8.0,0 days 00:00:17.878000,4.0,8.0
FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,"Silverstone,Great Britain",2023-07-09 00:00:00,conventional,2023-07-09 14:00:00,21.473509933774835,56.18543046357616,1001.2258278145694,False,30.94105960264901,3.023841059602649,16,leclerc,16 : FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,Ferrari,9.0,0 days 00:00:18.689000,2.0,4.0
FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,"Silverstone,Great Britain",2023-07-09 00:00:00,conventional,2023-07-09 14:00:00,21.473509933774835,56.18543046357616,1001.2258278145694,False,30.94105960264901,3.023841059602649,55,sainz,55 : FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,Ferrari,10.0,0 days 00:00:19.448000,1.0,5.0
FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,"Silverstone,Great Britain",2023-07-09 00:00:00,conventional,2023-07-09 14:00:00,21.473509933774835,56.18543046357616,1001.2258278145694,False,30.94105960264901,3.023841059602649,2,sargeant,2 : FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,Williams,11.0,0 days 00:00:23.632000,0.0,14.0
FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,"Silverstone,Great Britain",2023-07-09 00:00:00,conventional,2023-07-09 14:00:00,21.473509933774835,56.18543046357616,1001.2258278145694,False,30.94105960264901,3.023841059602649,77,bottas,77 : FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,Alfa Romeo,12.0,0 days 00:00:25.830000,0.0,20.0
FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,"Silverstone,Great Britain",2023-07-09 00:00:00,conventional,2023-07-09 14:00:00,21.473509933774835,56.18543046357616,1001.2258278145694,False,30.94105960264901,3.023841059602649,27,hulkenberg,27 : FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,Haas F1 Team,13.0,0 days 00:00:26.663000,0.0,11.0
FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,"Silverstone,Great Britain",2023-07-09 00:00:00,conventional,2023-07-09 14:00:00,21.473509933774835,56.18543046357616,1001.2258278145694,False,30.94105960264901,3.023841059602649,18,stroll,18 : FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,Aston Martin,14.0,0 days 00:00:27.483000,0.0,12.0
FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,"Silverstone,Great Britain",2023-07-09 00:00:00,conventional,2023-07-09 14:00:00,21.473509933774835,56.18543046357616,1001.2258278145694,False,30.94105960264901,3.023841059602649,24,zhou,24 : FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,Alfa Romeo,15.0,0 days 00:00:29.820000,0.0,17.0
FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,"Silverstone,Great Britain",2023-07-09 00:00:00,conventional,2023-07-09 14:00:00,21.473509933774835,56.18543046357616,1001.2258278145694,False,30.94105960264901,3.023841059602649,22,tsunoda,22 : FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,AlphaTauri,16.0,0 days 00:00:31.225000,0.0,16.0
FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,"Silverstone,Great Britain",2023-07-09 00:00:00,conventional,2023-07-09 14:00:00,21.473509933774835,56.18543046357616,1001.2258278145694,False,30.94105960264901,3.023841059602649,21,de_vries,21 : FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,AlphaTauri,17.0,0 days 00:00:33.128000,0.0,18.0
FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,"Silverstone,Great Britain",2023-07-09 00:00:00,conventional,2023-07-09 14:00:00,21.473509933774835,56.18543046357616,1001.2258278145694,False,30.94105960264901,3.023841059602649,10,gasly,10 : FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,Alpine,18.0,NaT,0.0,10.0
FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,"Silverstone,Great Britain",2023-07-09 00:00:00,conventional,2023-07-09 14:00:00,21.473509933774835,56.18543046357616,1001.2258278145694,False,30.94105960264901,3.023841059602649,20,kevin_magnussen,20 : FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,Haas F1 Team,19.0,NaT,0.0,19.0
FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,"Silverstone,Great Britain",2023-07-09 00:00:00,conventional,2023-07-09 14:00:00,21.473509933774835,56.18543046357616,1001.2258278145694,False,30.94105960264901,3.023841059602649,31,ocon,31 : FORMULA 1 ARAMCO BRITISH GRAND PRIX 2023,Alpine,20.0,NaT,0.0,13.0
FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,"Budapest,Hungary",2023-07-23 00:00:00,conventional,2023-07-23 13:00:00,28.808536585365857,32.80487804878049,988.4018292682924,False,48.579268292682926,1.4408536585365852,1,max_verstappen,1 : FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,Red Bull Racing,1.0,0 days 01:38:08.634000,26.0,2.0
FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,"Budapest,Hungary",2023-07-23 00:00:00,conventional,2023-07-23 13:00:00,28.808536585365857,32.80487804878049,988.4018292682924,False,48.579268292682926,1.4408536585365852,4,norris,4 : FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,McLaren,2.0,0 days 00:00:33.731000,18.0,3.0
FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,"Budapest,Hungary",2023-07-23 00:00:00,conventional,2023-07-23 13:00:00,28.808536585365857,32.80487804878049,988.4018292682924,False,48.579268292682926,1.4408536585365852,11,perez,11 : FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,Red Bull Racing,3.0,0 days 00:00:37.603000,15.0,9.0
FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,"Budapest,Hungary",2023-07-23 00:00:00,conventional,2023-07-23 13:00:00,28.808536585365857,32.80487804878049,988.4018292682924,False,48.579268292682926,1.4408536585365852,44,hamilton,44 : FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,Mercedes,4.0,0 days 00:00:39.134000,12.0,1.0
FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,"Budapest,Hungary",2023-07-23 00:00:00,conventional,2023-07-23 13:00:00,28.808536585365857,32.80487804878049,988.4018292682924,False,48.579268292682926,1.4408536585365852,81,piastri,81 : FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,McLaren,5.0,0 days 00:01:02.572000,10.0,4.0
FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,"Budapest,Hungary",2023-07-23 00:00:00,conventional,2023-07-23 13:00:00,28.808536585365857,32.80487804878049,988.4018292682924,False,48.579268292682926,1.4408536585365852,63,russell,63 : FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,Mercedes,6.0,0 days 00:01:05.825000,8.0,18.0
FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,"Budapest,Hungary",2023-07-23 00:00:00,conventional,2023-07-23 13:00:00,28.808536585365857,32.80487804878049,988.4018292682924,False,48.579268292682926,1.4408536585365852,16,leclerc,16 : FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,Ferrari,7.0,0 days 00:01:10.317000,6.0,6.0
FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,"Budapest,Hungary",2023-07-23 00:00:00,conventional,2023-07-23 13:00:00,28.808536585365857,32.80487804878049,988.4018292682924,False,48.579268292682926,1.4408536585365852,55,sainz,55 : FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,Ferrari,8.0,0 days 00:01:11.073000,4.0,11.0
FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,"Budapest,Hungary",2023-07-23 00:00:00,conventional,2023-07-23 13:00:00,28.808536585365857,32.80487804878049,988.4018292682924,False,48.579268292682926,1.4408536585365852,14,alonso,14 : FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,Aston Martin,9.0,0 days 00:01:15.709000,2.0,8.0
FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,"Budapest,Hungary",2023-07-23 00:00:00,conventional,2023-07-23 13:00:00,28.808536585365857,32.80487804878049,988.4018292682924,False,48.579268292682926,1.4408536585365852,18,stroll,18 : FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,Aston Martin,10.0,NaT,1.0,14.0
FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,"Budapest,Hungary",2023-07-23 00:00:00,conventional,2023-07-23 13:00:00,28.808536585365857,32.80487804878049,988.4018292682924,False,48.579268292682926,1.4408536585365852,23,albon,23 : FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,Williams,11.0,NaT,0.0,16.0
FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,"Budapest,Hungary",2023-07-23 00:00:00,conventional,2023-07-23 13:00:00,28.808536585365857,32.80487804878049,988.4018292682924,False,48.579268292682926,1.4408536585365852,77,bottas,77 : FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,Alfa Romeo,12.0,NaT,0.0,7.0
FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,"Budapest,Hungary",2023-07-23 00:00:00,conventional,2023-07-23 13:00:00,28.808536585365857,32.80487804878049,988.4018292682924,False,48.579268292682926,1.4408536585365852,3,ricciardo,3 : FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,AlphaTauri,13.0,NaT,0.0,13.0
FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,"Budapest,Hungary",2023-07-23 00:00:00,conventional,2023-07-23 13:00:00,28.808536585365857,32.80487804878049,988.4018292682924,False,48.579268292682926,1.4408536585365852,27,hulkenberg,27 : FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,Haas F1 Team,14.0,NaT,0.0,10.0
FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,"Budapest,Hungary",2023-07-23 00:00:00,conventional,2023-07-23 13:00:00,28.808536585365857,32.80487804878049,988.4018292682924,False,48.579268292682926,1.4408536585365852,22,tsunoda,22 : FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,AlphaTauri,15.0,NaT,0.0,17.0
FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,"Budapest,Hungary",2023-07-23 00:00:00,conventional,2023-07-23 13:00:00,28.808536585365857,32.80487804878049,988.4018292682924,False,48.579268292682926,1.4408536585365852,24,zhou,24 : FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,Alfa Romeo,16.0,NaT,0.0,5.0
FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,"Budapest,Hungary",2023-07-23 00:00:00,conventional,2023-07-23 13:00:00,28.808536585365857,32.80487804878049,988.4018292682924,False,48.579268292682926,1.4408536585365852,20,kevin_magnussen,20 : FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,Haas F1 Team,17.0,NaT,0.0,19.0
FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,"Budapest,Hungary",2023-07-23 00:00:00,conventional,2023-07-23 13:00:00,28.808536585365857,32.80487804878049,988.4018292682924,False,48.579268292682926,1.4408536585365852,2,sargeant,2 : FORMULA 1 QATAR AIRWAYS HUNGARIAN GRAND PRIX 2023,Williams,18.0,NaT,0.0,20.0
